Event	ID	Name			Wwise Object Path	Notes
	172614818	Play_Bathtub_On			\Default Work Unit\Enviroment\Bathroom\Play_Bathtub_On	
	508996243	Play_Lightbulb_Break			\Default Work Unit\Enviroment\Kitchen\Play_Lightbulb_Break	
	537394880	Play_Clok_Lp			\Default Work Unit\Enviroment\Dorm\Clock\Play_Clok_Lp	
	573936529	Play_Drawer_Close_Fast			\Default Work Unit\Enviroment\Kitchen\Drawer\Play_Drawer_Close_Fast	
	736665549	Play_Drawer_Open_Slo			\Default Work Unit\Enviroment\Kitchen\Drawer\Play_Drawer_Open_Slo	
	944747395	Play_ComputerLoop			\Default Work Unit\Enviroment\Dorm\Computer\Play_ComputerLoop	
	956845016	Play_Fridge_Close			\Default Work Unit\Enviroment\Kitchen\Fridge\Play_Fridge_Close	
	1027751980	New_Event_03			\Default Work Unit\Enviroment\Kitchen\Fridge\New_Event_03	
	1027751981	New_Event_02			\Default Work Unit\Enviroment\Kitchen\Fridge\New_Event_02	
	1027751982	New_Event_01			\Default Work Unit\Enviroment\Kitchen\Fridge\New_Event_01	
	1109118952	Play_ComputerOFF			\Default Work Unit\Enviroment\Dorm\Computer\Play_ComputerOFF	
	1246219610	Play_Hallucination_Fire_OFF			\Default Work Unit\Player\Hallucinations\Fire\Play_Hallucination_Fire_OFF	
	1249927922	Play_ComputerON			\Default Work Unit\Enviroment\Dorm\Computer\Play_ComputerON	
	1365308841	Play_Drawer_Close_Slo			\Default Work Unit\Enviroment\Kitchen\Drawer\Play_Drawer_Close_Slo	
	1711796878	Play_Hallucination_Drone			\Default Work Unit\Player\Hallucinations\Play_Hallucination_Drone	
	1853832177	Play_ToiletFlush			\Default Work Unit\Enviroment\Bathroom\Play_ToiletFlush	
	2078566928	Play_Clok_Jumpscare			\Default Work Unit\Enviroment\Dorm\Clock\Play_Clok_Jumpscare	
	2126463932	Play_FridgeClosed_Lp			\Default Work Unit\Enviroment\Kitchen\Fridge\Play_FridgeClosed_Lp	
	2210815345	Play_Sink_Off			\Default Work Unit\Enviroment\Bathroom\Play_Sink_Off	
	2290955100	Play_Hallucination_Fire_ON			\Default Work Unit\Player\Hallucinations\Fire\Play_Hallucination_Fire_ON	
	2335992448	Play_Pickup_05			\Default Work Unit\Player\Actions\PickUps\Play_Pickup_05	
	2335992449	Play_Pickup_04			\Default Work Unit\Player\Actions\PickUps\Play_Pickup_04	
	2335992452	Play_Pickup_01			\Default Work Unit\Player\Actions\PickUps\Play_Pickup_01	
	2335992454	Play_Pickup_03			\Default Work Unit\Player\Actions\PickUps\Play_Pickup_03	
	2335992455	Play_Pickup_02			\Default Work Unit\Player\Actions\PickUps\Play_Pickup_02	
	2457188868	Play_ComputerDevMssg			\Default Work Unit\Enviroment\Dorm\Computer\Play_ComputerDevMssg	
	2460357788	Play_Fridge_Open			\Default Work Unit\Enviroment\Kitchen\Fridge\Play_Fridge_Open	
	2748311587	Play_RoomTone			\Default Work Unit\Enviroment\Play_RoomTone	
	2779930358	Play_SinkDrip			\Default Work Unit\Enviroment\Bathroom\Play_SinkDrip	
	2817161306	Play_Player_Breathing			\Default Work Unit\Player\Actions\Play_Player_Breathing	
	2983217371	Play_Stop_Hallucination_Drone			\Default Work Unit\Player\Hallucinations\Play_Stop_Hallucination_Drone	
	3076523333	Play_Stop_Player_Breathing			\Default Work Unit\Player\Actions\Play_Stop_Player_Breathing	
	3274517020	Play_Stop_RoomTone			\Default Work Unit\Enviroment\Play_Stop_RoomTone	
	3696424952	Play_Bathtub_Off			\Default Work Unit\Enviroment\Bathroom\Play_Bathtub_Off	
	3707172077	Play_Drawer_Open_Fast			\Default Work Unit\Enviroment\Kitchen\Drawer\Play_Drawer_Open_Fast	
	3860455926	Play_Pickup			\Default Work Unit\Player\Actions\PickUps\Play_Pickup	
	3942043618	Play_ComputerGlitchJumpscare			\Default Work Unit\Enviroment\Dorm\Computer\Play_ComputerGlitchJumpscare	
	4078825889	Play_Player_Fs			\Default Work Unit\Player\Actions\Play_Player_Fs	
	4141381861	Play_Sink_On			\Default Work Unit\Enviroment\Bathroom\Play_Sink_On	
	4197138700	Play_Hallucination_04			\Default Work Unit\Player\Hallucinations\Play_Hallucination_04	
	4197138701	Play_Hallucination_05			\Default Work Unit\Player\Hallucinations\Play_Hallucination_05	
	4197138702	Play_Hallucination_06			\Default Work Unit\Player\Hallucinations\Play_Hallucination_06	
	4197138703	Play_Hallucination_07			\Default Work Unit\Player\Hallucinations\Play_Hallucination_07	

Switch Group	ID	Name			Wwise Object Path	Notes
	806885475	Fs_Material_Switch			\Default Work Unit\Fs_Material_Switch	
	1310826347	RoomTone_Switch			\Default Work Unit\RoomTone_Switch	

Switch	ID	Name	Switch Group			Notes
	2058049674	Wood	Fs_Material_Switch			
	2412606308	Carpet	Fs_Material_Switch			
	2637588553	Tile	Fs_Material_Switch			
	892771914	Living	RoomTone_Switch			
	1413413702	Basement	RoomTone_Switch			
	1586158131	Kitchen	RoomTone_Switch			
	1831461191	Bathroom	RoomTone_Switch			
	3788924735	Bedroom	RoomTone_Switch			

Game Parameter	ID	Name			Wwise Object Path	Notes
	1088348612	Player_BPM			\Default Work Unit\Player_BPM	
	2497950111	Fire_Intensity			\Default Work Unit\Fire_Intensity	

Effect plug-ins	ID	Name	Type				Notes
	437894390	Sfx_Computer_Messages_05	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\74\{7459BF45-65E2-ACB7-7768-C3A33D229F10}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BedRoom\Computer\Sfx_Computer_Messages\Sfx_Computer_Messages_05		134680
	453691064	Sfx_Amb_RoomTone_Kitchen	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\5D\{5DC6BC34-B636-D4D6-6D90-BAC6C8634EEE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Roomtones\Sfx_Amb_RoomTone_Kitchen		2984404
	483921262	Sfx_Fs_Wood_07	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\43\{43A405C9-D62A-49CE-9F29-43653FE23112}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Wood\Sfx_Fs_Wood_07		126412
	487161815	Sfx_FireLoop_MediumIntensity	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\98\{985C1644-4B8E-E767-74D0-EF17465645B6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BedRoom\Fire\FireInstances\Sfx_FireLoop_MediumIntensity		1734504
	488011410	Sfx_Computer_Lp	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\72\{7201FF55-8ED9-EB31-7135-946D9C043C8B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BedRoom\Computer\Sfx_Computer_Lp		485620
	520575613	Sfx_Fs_Tile_03	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\68\{68B6D429-EB14-41A8-573D-7DABFC473CBC}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Tile\Sfx_Fs_Tile_03		89180
	537799874	Sfx_Breath_Loop_Lvl3	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\C0\{C03C7EB6-BB70-CF09-50E4-4F85B0C5C641}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Breathing\Breath_Loops\Sfx_Breath_Loop_Lvl3		1670496
	565516776	Sfx_Fs_Carpet_07	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\A2\{A2DA0D01-CF6D-42B5-7BD8-C9F4C80E62B1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Carpet\Sfx_Fs_Carpet_07		178104
	640611998	Sfx_Fridgedoor_Close_01	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\CB\{CB857B6E-08CE-BF62-69C2-BED77872B91B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Kitchen\Fridge\Sfx_Fridgedoor_Close\Sfx_Fridgedoor_Close_01		243936
	673070776	Sfx_Amb_RoomTone_Bedroom	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\46\{461033FC-2D0C-8772-6B42-BE100E394BBC}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Roomtones\Sfx_Amb_RoomTone_Bedroom		5371336
	687429532	Sfx_Fs_Wood_05	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\AB\{AB6DDA73-5831-3740-5226-320F32A57D43}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Wood\Sfx_Fs_Wood_05		120336
	708437876	Sfx_Fs_Wood_02	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\C2\{C2D54BC6-F3A5-138F-B0CC-C6F11C363EF1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Wood\Sfx_Fs_Wood_02		118652
	722183660	Drawer_Close_Slo	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\21\{21F1AABA-7DFA-30E1-01B2-436ADC0E4830}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Kitchen\Drawers\Drawer_Close_Slo		207436
	724429488	Sfx_Computer_Messages_08	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\DD\{DDDA9D3E-AAC8-D63B-6B32-1D915239113F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BedRoom\Computer\Sfx_Computer_Messages\Sfx_Computer_Messages_08		1030208
	733750316	Sfx_Fridgedoor_Open_01	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\33\{33DD2686-FD81-07C8-53A7-6385A662B009}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Kitchen\Fridge\Sfx_Fridgedoor_Open\Sfx_Fridgedoor_Open_01		175680
	741856046	Sfx_Fs_Wood_04	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\42\{4251E0C4-65CB-D0BA-F251-BA5C00CE7AE0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Wood\Sfx_Fs_Wood_04		126152
	824738710	Sfx_Fs_Carpet_05	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\2B\{2BCEFA72-CAE5-A65F-53D3-05BF61F2A7DD}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Carpet\Sfx_Fs_Carpet_05		162968
	828561589	Sfx_Fs_Carpet_03	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\8E\{8E576014-7154-91DE-0D8C-3BD67BB52216}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Carpet\Sfx_Fs_Carpet_03		147436
	829824230	Sfx_Fridgedoor_Open_02	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\6F\{6F83F4C8-DED4-5830-C5F3-35F8DC276D98}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Kitchen\Fridge\Sfx_Fridgedoor_Open\Sfx_Fridgedoor_Open_02		219712
	834373013	Sfx_Fs_Wood_01	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\13\{13AED877-336D-4BE8-9092-7153E3F04933}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Wood\Sfx_Fs_Wood_01		132228
	834704947	Sfx_Breath_Loop_Lvl5	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\BA\{BA3C028C-9074-C247-9537-1BF15A0F9A8B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Breathing\Breath_Loops\Sfx_Breath_Loop_Lvl5		668256
	839177631	Sfx_Fs_Tile_02	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\53\{53C06AA8-A178-A48E-4036-FF59EA3046BD}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Tile\Sfx_Fs_Tile_02		108392
	845431122	Sfx_Horror_Drone_PH	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\A2\{A2A179DC-B44F-4827-DDC8-9C3D458D52A0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Hallucination\Sfx_Horror_Drone_PH		13908312
	852352805	Sfx_Computer_Messages_04	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\FD\{FD6D826C-5AE2-31A1-6AD3-271B584CB269}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BedRoom\Computer\Sfx_Computer_Messages\Sfx_Computer_Messages_04		76464
	856959276	Sfx_Amb_RoomTone_Living	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\34\{34936A2D-9113-4447-893F-2346BE9E48A6}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Roomtones\Sfx_Amb_RoomTone_Living		3930132
	892128583	Sfx_FireLoop_HighIntensity	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\19\{19E96F63-DC30-E4C7-8F1F-C42F555DAFC5}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BedRoom\Fire\FireInstances\Sfx_FireLoop_HighIntensity		1262424
	920316529	Sfx_Computer_Off	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\D1\{D177DE61-4FF1-7D62-3F66-F44229B08F62}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\BedRoom\Computer\Sfx_Computer_Off		2959124
	930115421	Sfx_Fs_Tile_05	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\C5\{C52C9765-EEE8-276D-58FA-ACCBF333E1EE}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Tile\Sfx_Fs_Tile_05		83744
	940758753	Sfx_Fs_Wood_03	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\7C\{7C5A4DDC-D06B-69C1-DB84-3C7DF1537DA0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Wood\Sfx_Fs_Wood_03		125508
	971486147	Sfx_Fs_Tile_04	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\40\{40285D40-7A51-C73F-A6DA-B24F2491815A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Player\Footsteps\Tile\Sfx_Fs_Tile_04		87472
	974071094	Sfx_Amb_RoomTone_Basement	C:\Users\DANIEL\Documents\WwiseProjects\MonarcaGameJamWwiseMaster\.cache\FE\{FE8C0738-083C-B9C7-BE15-03BF4E25FB4D}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Ambience\Roomtones\Sfx_Amb_RoomTone_Basement		281232
